sentenceid,manifestoid,sentence_text,area,scale,policy_area_gold_reason,Ncodes,EconNeg2,EconNeg1,Econ0,EconPos1,EconPos2,SocNeg2,SocNeg1,Soc0,SocPos1,SocPos2,Neither,propEcon,propSoc,propNone,propEconLeft,propEconMiddle,propEconRight,propSocLeft,propSocMiddle,propSocRight,gold_scale,expanded_gold_scale,gold_position
20001251,LD 1987,"For, without getting the structure of our democracy right, we will get nothing right.",None,Neutral,There is no specific reference to economic or social policy.,6,0,0,0,0,0,0,0,0,0,0,6,0,0,1,NA,NA,NA,NA,NA,NA,Neither,Neither,Neither
20001261,LD 1987,"The Alliance, if empowered by the British people, will:  Replace the undemocratic 'first past the post' electoral system with proportional representation based on a single transferable vote for all Westminster and local authority elections.",None,Neutral,The reference to the electoral system is not about economic or social policy.,6,0,0,0,0,0,0,0,0,0,0,6,0,0,1,NA,NA,NA,NA,NA,NA,Neither,Neither,Neither
20001271,LD 1987,Introduce PR for elections to the European Parliament.,None,Neutral,The reference to the electoral system is not about economic or social policy.,6,0,0,0,0,0,0,0,0,0,0,6,0,0,1,NA,NA,NA,NA,NA,NA,Neither,Neither,Neither
20001281,LD 1987,We support a common system for all member states.,None,Neutral,The reference to the electoral system is not about economic or social policy.,6,0,0,0,0,0,0,0,0,0,0,6,0,0,1,NA,NA,NA,NA,NA,NA,Neither,Neither,Neither
20001321,LD 1987,Remove the right of the Prime Minister to determine the date of general elections and replace it with fixed-term parliaments.,None,Neutral,The reference to fixed terms of office is not about economic or social policy.,6,0,0,0,0,0,0,0,0,0,0,6,0,0,1,NA,NA,NA,NA,NA,NA,Neither,Neither,Neither
20001331,LD 1987,"Devolve power to a legislative Scottish Assembly, establish a Welsh Senedd and decentralise decision-making to the English regions in accordance with the wishes of their electors.",None,Neutral,"Decentralization policy concerns the transfer of powers from the center to the periphery, and does not directly involve economic social policy.",6,0,0,0,0,0,0,0,0,0,0,6,0,0,1,NA,NA,NA,NA,NA,NA,Neither,Neither,Neither
20001341,LD 1987,Extensively reform Whitehall procedures in order to make the governmental system more responsive to the wishes and needs of the people.,None,Neutral,There is no specific reference to economic or social policy.,6,0,0,0,0,0,0,0,0,0,0,6,0,0,1,NA,NA,NA,NA,NA,NA,Neither,Neither,Neither
20001351,LD 1987,Reform the House of Commons procedures.,None,Neutral,There is no specific reference to economic or social policy.,6,0,0,0,0,0,0,0,0,0,0,6,0,0,1,NA,NA,NA,NA,NA,NA,Neither,Neither,Neither
20001361,LD 1987,Reform the House of Lords.,None,Neutral,There is no specific reference to economic or social policy.,6,0,0,0,0,0,0,0,0,0,0,6,0,0,1,NA,NA,NA,NA,NA,NA,Neither,Neither,Neither
20008361,LD 1987,Our society is one that recognises the importance of the environment in which we live - even those who are successful do not want to live in a shoddy society whose values are dominated by greed and selfishness.,None,Neutral,There is no specific reference to economic or social policy.,6,0,0,0,0,0,0,0,0,0,0,6,0,0,1,NA,NA,NA,NA,NA,NA,Neither,Neither,Neither
30003731,Lab 1987,We will nourish special talents and encourage wider participation in sport.,None,Neutral,There is no specific reference to economic or social policy.,6,0,0,0,0,0,0,0,0,0,0,6,0,0,1,NA,NA,NA,NA,NA,NA,Neither,Neither,Neither
40005091,Con 1997,"We will continue to encourage the establishment of more specialist schools in technology, arts, languages and sport.",None,Neutral,There is no specific reference to economic or social policy.,6,0,0,0,0,0,0,0,0,0,0,6,0,0,1,NA,NA,NA,NA,NA,NA,Neither,Neither,Neither
40009731,Con 1997,"We will continue to support the Commonwealth, our unique global network, to encourage the spread of democracy",None,Neutral,There is no specific reference to economic or social policy.,6,0,0,0,0,0,0,0,0,0,0,6,0,0,1,NA,NA,NA,NA,NA,NA,Neither,Neither,Neither
40009861,Con 1997,We want to be in Europe but not run by Europe.,None,Neutral,There is no specific reference to economic or social policy.,6,0,0,0,0,0,0,0,0,0,0,6,0,0,1,NA,NA,NA,NA,NA,NA,Neither,Neither,Neither
40010631,Con 1997,"It has been woven over the centuries - the product of hundreds of years of knowledge, experience and history.",None,Neutral,There is no specific reference to economic or social policy.,6,0,0,0,0,0,0,0,0,0,0,6,0,0,1,NA,NA,NA,NA,NA,NA,Neither,Neither,Neither
40010841,Con 1997,"The supremacy of parliament is fundamental to our democracy, and the guarantee of our freedoms.",None,Neutral,There is no specific reference to economic or social policy.,6,0,0,0,0,0,0,0,0,0,0,6,0,0,1,NA,NA,NA,NA,NA,NA,Neither,Neither,Neither
50000141,LD 1997,Or modernise our politics to give people more say.,None,Neutral,There is no specific reference to economic or social policy.,6,0,0,0,0,0,0,0,0,0,0,6,0,0,1,NA,NA,NA,NA,NA,NA,Neither,Neither,Neither
50005651,LD 1997,Clean up party funding.,None,Neutral,There is no specific reference to economic or social policy.,6,0,0,0,0,0,0,0,0,0,0,6,0,0,1,NA,NA,NA,NA,NA,NA,Neither,Neither,Neither
50007511,LD 1997,We therefore favour the wider application of majority voting.,None,Neutral,There is no specific reference to economic or social policy.,6,0,0,0,0,0,0,0,0,0,0,6,0,0,1,NA,NA,NA,NA,NA,NA,Neither,Neither,Neither
60000101,Lab 1997,It is a great country with a great history.,None,Neutral,There is no specific reference to economic or social policy.,6,0,0,0,0,0,0,0,0,0,0,6,0,0,1,NA,NA,NA,NA,NA,NA,Neither,Neither,Neither
60001101,Lab 1997,New Labour is a party of ideas and ideals but not of outdated ideology.,None,Neutral,There is no specific reference to economic or social policy.,6,0,0,0,0,0,0,0,0,0,0,6,0,0,1,NA,NA,NA,NA,NA,NA,Neither,Neither,Neither
60001181,Lab 1997,"We therefore set out in the manifesto that follows ten commitments, commitments that form our bond of trust with the people.",None,Neutral,There is no specific reference to economic or social policy.,6,0,0,0,0,0,0,0,0,0,0,6,0,0,1,NA,NA,NA,NA,NA,NA,Neither,Neither,Neither
60001751,Lab 1997,"That means 'setting' children in classes to maximise progress, for the benefit of high-fliers and slower learners alike.",None,Neutral,"This is about educational approach, and has no specifically economic elements.",6,0,0,0,0,0,0,0,0,0,0,6,0,0,1,NA,NA,NA,NA,NA,NA,Neither,Neither,Neither
60007921,Lab 1997,A Labour government will also work to bring the Olympics and other major international sporting events to Britain.,None,Neutral,There is no specific reference to economic or social policy.,6,0,0,0,0,0,0,0,0,0,0,6,0,0,1,NA,NA,NA,NA,NA,NA,Neither,Neither,Neither
60009951,Lab 1997,"But the security of Britain is best served in a secure world, so we should be willing to contribute to wider international peace and security both through the alliances to which we belong, in particular NATO and the Western European Union, and through other international organisations such as the UN and the Organisation for Security and Co-operation in Europe.",None,Neutral,The statement about international security contains no specific reference to economic or social policy.,6,0,0,0,0,0,0,0,0,0,0,6,0,0,1,NA,NA,NA,NA,NA,NA,Neither,Neither,Neither
60010111,Lab 1997,"The Commonwealth provides Britain with a unique network of contacts linked by history, language and legal systems.",None,Neutral,The statement about the Commonwealth contains no specific reference to economic or social policy.,6,0,0,0,0,0,0,0,0,0,0,6,0,0,1,NA,NA,NA,NA,NA,NA,Neither,Neither,Neither
60010431,Lab 1997,This manifesto contains the detail of our plans.,None,Neutral,There is no specific reference to economic or social policy.,6,0,0,0,0,0,0,0,0,0,0,6,0,0,1,NA,NA,NA,NA,NA,NA,Neither,Neither,Neither
20001181,LD 1987,We are adamantly opposed to discrimination and we will repeal the sexist and racist aspects of the British Nationality Act 1981.,Social,Somewhat Left,Policies aimed at the rights of minority groups and women are classed as social policy. Promoting extra state protection of these rights is a liberal social position.,6,0,0,0,0,0,4,2,0,0,0,0,0,1,0,NA,NA,NA,NA,0,NA,Social,Social,Social
20001701,LD 1987,"The Conservative Government refuses to recognise that homelessness, unemployment and aimless bed-and-breakfast regimes are breeding-grounds of delinquency.",Social,Somewhat Left,Policies addressing crime (delinquency) are social policy. Addressing the root causes of crime is a liberal policy.,6,0,0,0,0,0,1,5,0,0,0,0,0,1,0,NA,NA,NA,NA,0,NA,Social,Social,Social
20001911,LD 1987,It would also limit the ever-increasing upward trend in sentencing.,Social,Somewhat Left,Policies addressing crime are social policy. Rehabilitation is a liberal social policy (as opposed to harsher punishment).,6,0,0,0,0,0,1,5,0,0,0,0,0,1,0,NA,NA,NA,NA,0,NA,Social,Social,Social
20002211,LD 1987,Imprisonment rarely rehabilitates the prisoner.,Social,Somewhat Left,Policies addressing crime are social policy. Rehabilitation is a liberal social policy (as opposed to harsher punishment).,6,0,0,0,0,0,5,1,0,0,0,0,0,1,0,NA,NA,NA,NA,0,NA,Social,Social,Social
20002241,LD 1987,A limit of 110 days should be laid down as soon as possible for remand prisoners.,Social,Somewhat Left,Policies addressing crime are social policy. Firmer safeguards of civil liberties for those arrested is a liberal social policy.,6,0,0,0,0,0,1,5,0,0,0,0,0,1,0,NA,NA,NA,NA,0,NA,Social,Social,Social
20002251,LD 1987,"If not prosecuted within that period, they would be released.",Social,Somewhat Left,Policies addressing crime are social policy. Firmer safeguards of civil liberties for those arrested is a liberal social policy.,6,0,0,0,0,0,2,4,0,0,0,0,0,1,0,NA,NA,NA,NA,0,NA,Social,Social,Social
20002321,LD 1987,"Alternatives to Prison. Every effort should be made to ensure that fine defaulters, elderly shoplifters and drunks are not sent to prison.",Social,Somewhat Left,Policies addressing crime are social policy. Reducing penalties for minor offenses is a liberal social position.,6,0,0,0,0,0,4,2,0,0,0,0,0,1,0,NA,NA,NA,NA,0,NA,Social,Social,Social
20002331,LD 1987,Police cautions and intermediate treatment should be more widely used.,Social,Somewhat Left,Policies addressing crime are social policy. Reducing penalties for minor offenses is a liberal social position.,6,0,0,0,0,0,2,4,0,0,0,0,0,1,0,NA,NA,NA,NA,0,NA,Social,Social,Social
20002341,LD 1987,"Where punishment is appropriate, it should normally be community service rather than prison",Social,Somewhat Left,"Policies addressing crime are social policy. Advocating community service rather than imprisonment is a form of reducing penalties, which is a liberal social position.",6,0,0,0,0,0,5,1,0,0,0,0,0,1,0,NA,NA,NA,NA,0,NA,Social,Social,Social
20002351,LD 1987,but many of these offenders are more appropriately dealt with by rehabilitation or medical treatment.,Social,Somewhat Left,Policies addressing crime are social policy. Rehabilitation is a liberal social policy (as opposed to harsher punishment).,6,0,0,0,0,0,6,0,0,0,0,0,0,1,0,NA,NA,NA,NA,0,NA,Social,Social,Social
20002361,LD 1987,The probation service must be expanded to enable bail and non custodial sentences to be supervised where necessary under appropriate supervision.,Social,Somewhat Left,Policies addressing crime are social policy. Reducing penalties for minor offenses is a liberal social position.,6,0,0,0,0,0,3,3,0,0,0,0,0,1,0,NA,NA,NA,NA,0,NA,Social,Social,Social
30003251,Lab 1987,Labour will restore and enhance those freedoms in a Britain where life can be more pleasant and fulfilling.,Social,Somewhat Left,"Safeguarding social liberties and freedoms, at the possible expense of law and order, is a liberal social policy.",6,0,0,0,0,0,2,4,0,0,0,0,0,1,0,NA,NA,NA,NA,0,NA,Social,Social,Social
30003271,Lab 1987,"In addition, we will take steps to ensure that homosexuals are not discriminated against.",Social,Somewhat Left,"Measures to protect the rights of minority groups, including homosexuals and those with alternative lifestyles, are a liberal social policies.",6,0,0,0,0,0,5,1,0,0,0,0,0,1,0,NA,NA,NA,NA,0,NA,Social,Social,Social
30003281,Lab 1987,Women's Rights. More than half of Britain's people - the women of our country - are still denied many essential rights.,Social,Somewhat Left,Policies aimed at the rights of minority groups and women are classed as social policy. Promoting extra state protection of these rights is a liberal social position.,6,0,0,0,0,0,1,5,0,0,0,0,0,1,0,NA,NA,NA,NA,0,NA,Social,Social,Social
30003571,Lab 1987,We will strengthen the law on public order to combat racial hatred and take firm action against the growing menace of racial attacks.,Social,Somewhat Left,Policies aimed at the rights of minority groups and women are classed as social policy. Promoting extra state protection of these rights is a liberal social position.,6,0,0,0,0,0,2,4,0,0,0,0,0,1,0,NA,NA,NA,NA,0,NA,Social,Social,Social
50003561,LD 1997,"We will encourage the use of community sentences, as an alternative to prison, where the result is likely to be less reoffending, and use prison sentences where they are essential to public protection or to make punishment effective.",Social,Somewhat Left,Policies addressing crime are social policy. Rehabilitation is a liberal social policy (as opposed to harsher punishment).,6,0,0,0,0,0,1,5,0,0,0,0,0,1,0,NA,NA,NA,NA,0,NA,Social,Social,Social
50003571,LD 1997,"We will concentrate resources on crime prevention and on increasing conviction rates, rather than spending billions on building prisons.",Social,Somewhat Left,Policies addressing crime are social policy. Addressing the root causes of crime is a liberal policy.,6,0,0,0,0,0,5,1,0,0,0,0,0,1,0,NA,NA,NA,NA,0,NA,Social,Social,Social
50003581,LD 1997,Focus on crime prevention.,Social,Somewhat Left,Policies addressing crime are social policy. Addressing the root causes of crime is a liberal policy.,6,0,0,0,0,0,3,3,0,0,0,0,0,1,0,NA,NA,NA,NA,0,NA,Social,Social,Social
50003591,LD 1997,"We will require Councils to take the lead in establishing cross-community partnerships against crime, setting specific targets for crime prevention.",Social,Somewhat Left,Policies addressing crime are social policy. Addressing the root causes of crime is a liberal policy.,6,0,0,0,0,0,3,3,0,0,0,0,0,1,0,NA,NA,NA,NA,0,NA,Social,Social,Social
50003601,LD 1997,"We will give Councils powers and resources to support high-quality, targeted crime prevention initiatives.",Social,Somewhat Left,Policies addressing crime are social policy. Addressing the root causes of crime is a liberal policy.,6,0,0,0,0,0,3,3,0,0,0,0,0,1,0,NA,NA,NA,NA,0,NA,Social,Social,Social
50006841,LD 1997,We will promote equal treatment of the sexes within the Health Service.,Social,Somewhat Left,Policies aimed at the rights of minority groups and women are classed as social policy. Promoting extra state protection of these rights is a liberal social position.,6,0,0,0,0,0,2,4,0,0,0,0,0,1,0,NA,NA,NA,NA,0,NA,Social,Social,Social
50006861,LD 1997,Make the legal system fairer to women.,Social,Somewhat Left,Policies aimed at the rights of minority groups and women are classed as social policy. Promoting extra state protection of these rights is a liberal social position.,6,0,0,0,0,0,1,5,0,0,0,0,0,1,0,NA,NA,NA,NA,0,NA,Social,Social,Social
50006871,LD 1997,We will strengthen the civil law remedies for domestic violence and improve the treatment of rape victims by the court system.,Social,Somewhat Left,Policies aimed at the rights of minority groups and women are classed as social policy. Promoting extra state protection of these rights is a liberal social position.,6,0,0,0,0,0,1,5,0,0,0,0,0,1,0,NA,NA,NA,NA,0,NA,Social,Social,Social
50006891,LD 1997,Enhance the role of women in public life.,Social,Somewhat Left,Policies aimed at the rights of minority groups and women are classed as social policy. Promoting extra state protection of these rights is a liberal social position.,6,0,0,0,0,0,3,3,0,0,0,0,0,1,0,NA,NA,NA,NA,0,NA,Social,Social,Social
50006901,LD 1997,We will tackle the under-representation of women on public bodies by setting a target that within a decade at least one-third of all those on all public bodies should be women.,Social,Somewhat Left,Policies aimed at the rights of minority groups and women are classed as social policy. Setting quotas for female representation is a liberal social position.,6,0,0,0,0,0,3,3,0,0,0,0,0,1,0,NA,NA,NA,NA,0,NA,Social,Social,Social
50006911,LD 1997,We will reform the procedures and facilities of the House of Commons to make them more accommodating to women and families.,Social,Somewhat Left,Policies aimed at the rights of minority groups and women are classed as social policy. Promoting extra state protection of these rights is a liberal social position.,6,0,0,0,0,0,2,4,0,0,0,0,0,1,0,NA,NA,NA,NA,0,NA,Social,Social,Social
50006941,LD 1997,We will ban discrimination on the grounds of disability and pass comprehensive legislation securing the civil rights of disabled people.,Social,Somewhat Left,"Policies aimed at the rights of disadvantaged groups, including the disabled, is classed as social policy. Promoting extra state protection of these rights is a liberal social position.",6,0,0,0,0,0,3,3,0,0,0,0,0,1,0,NA,NA,NA,NA,0,NA,Social,Social,Social
50006951,LD 1997,We will draw up a Charter of Rights setting out what our new Bill of Rights means for disabled people.,Social,Somewhat Left,"Policies aimed at the rights of disadvantaged groups, including the disabled, is classed as social policy. Promoting extra state protection of these rights is a liberal social position.",6,0,0,0,0,0,3,3,0,0,0,0,0,1,0,NA,NA,NA,NA,0,NA,Social,Social,Social
50007041,LD 1997,"Ethnic minorities. Despite progress over recent years, members of ethnic minorities are too often denied equal opportunities and have to face racism and discrimination on a daily basis.",Social,Somewhat Left,Policies aimed at the rights of disadvantaged groups is classed as social policy. Promoting extra state protection of these rights is a liberal social position.,6,0,0,0,0,0,3,3,0,0,0,0,0,1,0,NA,NA,NA,NA,0,NA,Social,Social,Social
50007051,LD 1997,"Diversity, pluralism and a multicultural society are sources of strength for Britain.",Social,Somewhat Left,Policies aimed at the rights of disadvantaged groups is classed as social policy. Promoting extra state protection of these rights and embracing multiculturalism is a liberal social position.,6,0,0,0,0,0,5,1,0,0,0,0,0,1,0,NA,NA,NA,NA,0,NA,Social,Social,Social
50007061,LD 1997,We will: Strengthen action against discrimination.,Social,Somewhat Left,Policies aimed at the rights of disadvantaged groups is classed as social policy. Promoting extra state protection of these rights and embracing multiculturalism is a liberal social position.,6,0,0,0,0,0,2,4,0,0,0,0,0,1,0,NA,NA,NA,NA,0,NA,Social,Social,Social
50007071,LD 1997,"We will create a new Human Rights Commission, combining the Commission for Racial Equality and the Equal Opportunities Commission.",Social,Somewhat Left,Policies aimed at the rights of disadvantaged groups is classed as social policy. Promoting extra state protection of these rights and embracing multiculturalism is a liberal social position.,6,0,0,0,0,0,3,3,0,0,0,0,0,1,0,NA,NA,NA,NA,0,NA,Social,Social,Social
50007081,LD 1997,"We will give statutory force to the Commission for Racial Equality's Code of Practice in employment, and ensure that Britain plays a leading role in strengthening anti-discrimination legislation throughout the European Union.",Social,Somewhat Left,Policies aimed at the rights of disadvantaged groups is classed as social policy. Promoting extra state protection of these rights and embracing multiculturalism is a liberal social position.,6,0,0,0,0,0,3,3,0,0,0,0,0,1,0,NA,NA,NA,NA,0,NA,Social,Social,Social
50007091,LD 1997,Ensure equal opportunities for all.,Social,Somewhat Left,Policies aimed at the rights of disadvantaged groups is classed as social policy. Promoting extra state protection of these rights is a liberal social position.,6,0,0,0,0,0,3,3,0,0,0,0,0,1,0,NA,NA,NA,NA,0,NA,Social,Social,Social
50007101,LD 1997,We will require local authorities and housing associations to ensure equal opportunities in housing allocation.,Social,Somewhat Left,Policies aimed at the rights of disadvantaged groups is classed as social policy. Promoting extra state protection of these rights is a liberal social position.,6,0,0,0,0,0,2,4,0,0,0,0,0,1,0,NA,NA,NA,NA,0,NA,Social,Social,Social
50007111,LD 1997,"We will expand access to mother-tongue teaching, for both adults and children, where this takes place through self-help and community groups.",Social,Somewhat Left,Policies aimed at the rights of disadvantaged groups is classed as social policy. Promoting extra state protection of these rights and embracing multiculturalism is a liberal social position.,6,0,0,0,0,0,3,3,0,0,0,0,0,1,0,NA,NA,NA,NA,0,NA,Social,Social,Social
50007121,LD 1997,Free immigration laws from racial discrimination.,Social,Somewhat Left,Policies aimed at the rights of disadvantaged groups is classed as social policy. Promoting extra state protection of these rights and embracing multiculturalism is a liberal social position.,6,0,0,0,0,0,3,3,0,0,0,0,0,1,0,NA,NA,NA,NA,0,NA,Social,Social,Social
50007131,LD 1997,We will ensure that immigration policy is non-discriminatory in its application.,Social,Somewhat Left,Policies aimed at the rights of disadvantaged groups is classed as social policy. Promoting extra state protection of these rights and embracing multiculturalism is a liberal social position.,6,0,0,0,0,0,2,4,0,0,0,0,0,1,0,NA,NA,NA,NA,0,NA,Social,Social,Social
50007141,LD 1997,We will reform current immigration laws so as to enable genuine family reunions.,Social,Somewhat Left,Policies aimed at the rights of disadvantaged groups is classed as social policy. Promoting extra state protection of these rights and embracing multiculturalism is a liberal social position.,6,0,0,0,0,0,3,3,0,0,0,0,0,1,0,NA,NA,NA,NA,0,NA,Social,Social,Social
50007151,LD 1997,We will restore benefit rights to asylum seekers and ensure that asylum claims are dealt with swiftly.,Social,Somewhat Left,Policies aimed at the rights of disadvantaged groups is classed as social policy. Promoting extra state protection of these rights and embracing multiculturalism is a liberal social position.,6,0,0,0,0,0,3,3,0,0,0,0,0,1,0,NA,NA,NA,NA,0,NA,Social,Social,Social
50007161,LD 1997,Increase ethnic minorities' confidence in the police.,Social,Somewhat Left,Policies aimed at the rights of disadvantaged groups is classed as social policy. Promoting extra state protection of these rights and embracing multiculturalism is a liberal social position.,6,0,0,0,0,0,2,4,0,0,0,0,0,1,0,NA,NA,NA,NA,0,NA,Social,Social,Social
50007171,LD 1997,We will encourage the recruitment of ethnic minorities into the police force and require action to be taken against discrimination within the force.,Social,Somewhat Left,Policies aimed at the rights of disadvantaged groups is classed as social policy. Promoting extra state protection of these rights and embracing multiculturalism is a liberal social position.,6,0,0,0,0,0,2,4,0,0,0,0,0,1,0,NA,NA,NA,NA,0,NA,Social,Social,Social
50007181,LD 1997,"We will tackle any discriminatory use of police powers, such as stop and search, and enhance police action to deal with racial attacks.",Social,Somewhat Left,Policies aimed at the rights of disadvantaged groups is classed as social policy. Promoting extra state protection of these rights and embracing multiculturalism is a liberal social position.,6,0,0,0,0,0,2,4,0,0,0,0,0,1,0,NA,NA,NA,NA,0,NA,Social,Social,Social
50007191,LD 1997,We will encourage the use of aggravated sentencing for racially motivated crimes.,Social,Somewhat Left,Policies aimed at the rights of disadvantaged groups is classed as social policy. Promoting extra state protection of these rights and embracing multiculturalism is a liberal social position.,6,0,0,0,0,0,1,5,0,0,0,0,0,1,0,NA,NA,NA,NA,0,NA,Social,Social,Social
50007201,LD 1997,"Lesbians and gay men. In a free and tolerant society, discrimination on any grounds is unacceptable.",Social,Somewhat Left,"Measures to protect the rights of minority groups, including homosexuals and those with alternative lifestyles, are a liberal social policies.",6,0,0,0,0,0,6,0,0,0,0,0,0,1,0,NA,NA,NA,NA,0,NA,Social,Social,Social
50007211,LD 1997,Diversity is a source of strength.,Social,Somewhat Left,"Measures to protect the rights of minority groups, including homosexuals and those with alternative lifestyles, are a liberal social policies.",6,0,0,0,0,0,5,1,0,0,0,0,0,1,0,NA,NA,NA,NA,0,NA,Social,Social,Social
50007221,LD 1997,We will: Ensure equality before the law for lesbians and gay men through our new Human Rights Commission and the Bill of Rights.,Social,Somewhat Left,"Measures to protect the rights of minority groups, including homosexuals and those with alternative lifestyles, are a liberal social policies.",6,0,0,0,0,0,6,0,0,0,0,0,0,1,0,NA,NA,NA,NA,0,NA,Social,Social,Social
50007231,LD 1997,We will create a common age of consent regardless of gender or sexual orientation.,Social,Somewhat Left,"Measures to protect the rights of minority groups, including homosexuals and those with alternative lifestyles, are a liberal social policies.",6,0,0,0,0,0,5,1,0,0,0,0,0,1,0,NA,NA,NA,NA,0,NA,Social,Social,Social
50007241,LD 1997,Stop discrimination.,Social,Somewhat Left,"Measures to protect the rights of minority groups, including homosexuals and those with alternative lifestyles, are a liberal social policies.",6,0,0,0,0,0,4,2,0,0,0,0,0,1,0,NA,NA,NA,NA,0,NA,Social,Social,Social
50007251,LD 1997,"We will outlaw incitement to hatred and discrimination in housing and employment, including the armed forces, on grounds of sexual orientation.",Social,Somewhat Left,"Measures to protect the rights of minority groups, including homosexuals and those with alternative lifestyles, are a liberal social policies.",6,0,0,0,0,0,5,1,0,0,0,0,0,1,0,NA,NA,NA,NA,0,NA,Social,Social,Social
50007271,LD 1997,"We will reform the law, ensure that the police and local authorities deal more effectively with homophobic attacks, and encourage police forces to be more representative of the communities they serve.",Social,Somewhat Left,"Measures to protect the rights of minority groups, including homosexuals and those with alternative lifestyles, are a liberal social policies.",6,0,0,0,0,0,3,3,0,0,0,0,0,1,0,NA,NA,NA,NA,0,NA,Social,Social,Social
60006091,Lab 1997,More equal relationships between men and women have transformed our lives.,Social,Somewhat Left,"Measures to protect the rights of minority groups, including homosexuals and those with alternative lifestyles, are a liberal social policies.",6,0,0,0,0,0,2,4,0,0,0,0,0,1,0,NA,NA,NA,NA,0,NA,Social,Social,Social
60006101,Lab 1997,"Equally, our attitudes to race, sex and sexuality have changed fundamentally.",Social,Somewhat Left,"Measures to protect the rights of minority groups, including homosexuals and those with alternative lifestyles, are a liberal social policies.",6,0,0,0,0,0,1,5,0,0,0,0,0,1,0,NA,NA,NA,NA,0,NA,Social,Social,Social
60009111,Lab 1997,"For example, we support comprehensive, enforceable civil rights for disabled people against discrimination in society or at work, developed in partnership with all interested parties.",Social,Somewhat Left,"Policies aimed at the rights of disadvantaged groups, including the disabled, is classed as social policy. Promoting extra state protection of these rights is a liberal social position.",6,0,0,0,0,0,3,3,0,0,0,0,0,1,0,NA,NA,NA,NA,0,NA,Social,Social,Social
10007111,Con 1987,"Freedom, Law and Responsibility. Conservatives have always believed that a fundamental purpose of government is to protect the security of the citizen under the rule of law.",Social,Somewhat Right,Policing and crime to provide security are part of the definition of social policy. Promoting measures to improve law and order is a conservative social position.,6,0,0,0,0,0,0,0,0,3,3,0,0,1,0,NA,NA,NA,NA,NA,NA,Social,Social,Social
10007121,Con 1987,"There can be no half-heartedness, no opting out, in the fight against crime and violence: all of us, not just the Government or the police, share a responsibility to make safer our streets and homes.",Social,Somewhat Right,"Policing and crime to provide security are part of the definition of social policy. Promoting measures to improve law and order, especially through a zero-tolerance policy, is a conservative social position.",6,0,0,0,0,0,0,0,0,1,5,0,0,1,0,NA,NA,NA,NA,NA,NA,Social,Social,Social
10007201,Con 1987,"But Government must give a lead: by backing, not attacking the police",Social,Somewhat Right,Policing and crime to provide security are part of the definition of social policy. Promoting measures to improve law and order is a conservative social position.,6,0,0,0,0,0,0,0,0,4,2,0,0,1,0,NA,NA,NA,NA,NA,NA,Social,Social,Social
10007211,Con 1987,by providing a tough legal framework for sentencing,Social,Somewhat Right,"Policing and crime to provide security are part of the definition of social policy. Promoting measures to improve law and order, especially through a zero-tolerance policy, is a conservative social position.",6,0,0,0,0,0,0,0,0,1,5,0,0,1,0,NA,NA,NA,NA,NA,NA,Social,Social,Social
10007221,Con 1987,by building the prisons in which to place those who pose a threat to society - and by keeping out of prison those who do not,Social,Somewhat Right,Policing and crime to provide security are part of the definition of social policy. Promoting measures that lead to more imprisonment of offenders is a conservative social position.,6,0,0,0,0,0,0,0,0,0,6,0,0,1,0,NA,NA,NA,NA,NA,NA,Social,Social,Social
10007271,Con 1987,We have given the police more powers to avert public disorder.,Social,Somewhat Right,Policing and crime to provide security are part of the definition of social policy. Promoting measures to improve law and order is a conservative social position.,6,0,0,0,0,0,0,0,0,2,4,0,0,1,0,NA,NA,NA,NA,NA,NA,Social,Social,Social
10007281,Con 1987,We have encouraged tougher sentences for violent criminals.,Social,Somewhat Right,Policing and crime to provide security are part of the definition of social policy. Promoting measures to improve law and order through tougher sentencing is a conservative social position.,6,0,0,0,0,0,0,0,0,2,4,0,0,1,0,NA,NA,NA,NA,NA,NA,Social,Social,Social
10007291,Con 1987,The maximum penalties for trafficking in hard drugs and for attempted rape have been raised to life imprisonment.,Social,Somewhat Right,Policing and crime to provide security are part of the definition of social policy. Promoting measures to improve law and order through tougher sentencing is a conservative social position.,6,0,0,0,0,0,0,0,0,0,6,0,0,1,0,NA,NA,NA,NA,NA,NA,Social,Social,Social
10007321,Con 1987,We have embarked on the biggest prison building and modernisation programme this century and increased staff numbers by almost a fifth.,Social,Somewhat Right,Policing and crime to provide security are part of the definition of social policy. Promoting measures to improve law and order through increased policing is a conservative social position.,6,0,0,0,0,0,0,0,0,0,6,0,0,1,0,NA,NA,NA,NA,NA,NA,Social,Social,Social
10007431,Con 1987,The great majority of those who commit serious crimes of violence are brought to book.,Social,Somewhat Right,Policing and crime to provide security are part of the definition of social policy. Promoting measures to improve law and order through increased policing is a conservative social position.,6,0,0,0,0,0,0,0,0,5,1,0,0,1,0,NA,NA,NA,NA,NA,NA,Social,Social,Social
10007441,Con 1987,"There are more police, better equipped to fight crime.",Social,Somewhat Right,Policing and crime to provide security are part of the definition of social policy. Promoting measures to improve law and order through increased policing is a conservative social position.,6,0,0,0,0,0,0,0,0,5,1,0,0,1,0,NA,NA,NA,NA,NA,NA,Social,Social,Social
10007451,Con 1987,Those who commit serious crimes can now expect much tougher punishment.,Social,Somewhat Right,Policing and crime to provide security are part of the definition of social policy. Promoting measures to improve law and order through tougher sentencing is a conservative social position.,6,0,0,0,0,0,0,0,0,1,5,0,0,1,0,NA,NA,NA,NA,NA,NA,Social,Social,Social
